Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Original_label
41995,11,49720,756,443,6,23-06-2017 04:05,34744,2,0,0,0,0,0,0,0,0,0,0,0,0,57.56389592,34744,0,34744,34744,34744,34744,0,34744,34744,0,0,0,0,0,0,40,0,57.5639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,2,0,0,0,1955,-1,0,20,0,0,0,0,0,0,0,0,25,SCAREWARE_AVFORANDROID
240867,12,53762,2601,443,6,27-06-2017 03:50,14722000,15,15,3270,7403,1120,0,218,400.554,1448,0,493.533,536.056,724.97,2.037768684,507655,2016430,10623500,4,4098430,292745,748048,2873440,92,14555700,1039690,2874180,10626100,4,0,488,488,1.01888,1.01888,0,1448,344.29,481.7007504,232036,0,0,1,0,0,1,355.767,218,493.533,488,15,3270,15,7403,65535,32,5,32,4098430,0,4098430,4098430,10623500,0,10623500,10623500,27,SCAREWARE_FAKEAPP
151071,13,43566,756,443,6,30-06-2017 03:17,44293400,6,3,0,0,0,0,0,0,0,0,0,0,0,0.203190667,5536670,15060300,42800000,1162,44293400,8858670,18977200,42800000,100401,241078,120539,28547.3,140725,100353,0,184,96,0.13546,0.0677302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,184,6,0,3,0,65535,65535,0,20,0,0,0,0,0,0,0,0,36,SMSMALWARE_FAKEINST
277574,12,54574,3228,80,6,07-11-2017 04:06,115822,3,2,342,174,342,0,114,197.454,174,0,87,123.037,4455.11,43.16969142,28955.5,26681.4,52843,4401,62979,31489.5,34127.1,55621,7358,64602,64602,0,64602,64602,0,80,52,25.9018,17.2679,0,342,86,143.432214,20572.8,0,0,1,0,0,0,103.2,114,87,80,3,342,2,174,65535,512,1,20,0,0,0,0,0,0,0,0,42,SMSMALWARE_PLANKTON
95494,12,55129,150,443,6,30-06-2017 09:51,12710300,7,6,339,4615,213,0,48.4286,86.4366,1460,0,769.167,754.325,389.762,1.022791975,1059190,3538620,12294800,22,12710300,2118380,4985600,12294800,514,318782,63756.4,95343.2,217237,22,0,160,132,0.550734,0.472058,0,1460,353.857,601.4706153,361767,0,0,1,0,0,0,381.077,48.4286,769.167,160,7,339,6,4615,65535,31,2,20,415463,0,415463,415463,12294800,0,12294800,12294800,38,SMSMALWARE_FAKENOTIFY
174095,12,44830,1248,443,6,14-06-2017 12:27,151,2,0,0,0,0,0,0,0,0,0,0,0,0,13245.03311,151,0,151,151,151,151,0,151,151,0,0,0,0,0,0,40,0,13245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,6,ADWARE_MOBIDASH
178834,12,60774,1366,443,17,14-06-2017 12:12,46329,1,1,18,26,18,18,18,0,26,26,26,0,949.729,43.16950506,46329,0,46329,46329,0,0,0,0,0,0,0,0,0,0,0,32,32,21.5848,21.5848,18,26,20.6667,4.618802154,21.3333,0,0,0,0,0,1,31,18,26,32,1,18,1,26,-1,-1,0,32,0,0,0,0,0,0,0,0,6,ADWARE_MOBIDASH
181527,12,42598,1787,443,6,13-06-2017 11:55,114470000,41,35,1069,1850,297,0,26.0732,56.9005,933,0,52.8571,159.944,25.5002,0.663931067,1526260,5620020,33022600,331,114470000,2861740,7494000,33022600,3755,114359000,3363510,8056280,33099200,331,1,1312,1120,0.358173,0.305758,0,933,37.9481,115.5125758,13343.2,0,1,0,1,0,0,38.4474,26.0732,52.8571,1312,41,1069,35,1850,1447,514,26,32,1413090,1738360,3505200,125454,20851400,8946960,33022600,10730300,4,ADWARE_KEMOGE
70135,12,1634,20,53,17,07-12-2017 01:59,32127,1,1,31,47,31,31,31,0,47,47,47,0,2427.86,62.25293367,32127,0,32127,32127,0,0,0,0,0,0,0,0,0,0,0,32,32,31.1265,31.1265,31,47,36.3333,9.237604307,85.3333,0,0,0,0,0,1,54.5,31,47,32,1,31,1,47,-1,-1,0,32,0,0,0,0,0,0,0,0,43,SMSMALWARE_SMSSNIFFER
81667,12,44942,20,53,17,23-06-2017 01:24,97963,1,1,34,50,34,34,34,0,50,50,50,0,857.467,20.4158713,97963,0,97963,97963,0,0,0,0,0,0,0,0,0,0,0,32,40,10.2079,10.2079,34,50,39.3333,9.237604307,85.3333,0,0,0,0,0,1,59,34,50,32,1,34,1,50,-1,-1,0,32,0,0,0,0,0,0,0,0,10,BENIGN
133998,12,34934,7027,443,6,08-05-2017 10:10,65,1,1,31,0,31,31,31,0,0,0,0,0,476923,30769.23077,65,0,65,65,0,0,0,0,0,0,0,0,0,0,1,20,20,15384.6,15384.6,0,31,20.6667,17.89785834,320.333,0,1,0,1,0,1,31,31,0,20,1,31,1,0,45,45,0,20,0,0,0,0,0,0,0,0,10,BENIGN
84423,12,5182,20,53,17,26-06-2017 10:49,48810,1,1,27,59,27,27,27,0,59,59,59,0,1761.93,40.97521,48810,0,48810,48810,0,0,0,0,0,0,0,0,0,0,0,32,40,20.4876,20.4876,27,59,37.6667,18.47520861,341.333,0,0,0,0,0,1,56.5,27,59,32,1,27,1,59,-1,-1,0,32,0,0,0,0,0,0,0,0,23,SCAREWARE_ANDROIDDEFENDER
185151,12,48050,1910,443,6,13-06-2017 06:26,22062,1,3,0,0,0,0,0,0,0,0,0,0,0,181.3072251,7354,11574.8,20699,41,0,0,0,0,0,1363,681.5,905.804,1322,41,0,44,108,45.3268,135.98,0,0,0,0,0,0,0,0,1,0,3,0,0,0,44,1,0,3,0,1594,353,0,44,0,0,0,0,0,0,0,0,4,ADWARE_KEMOGE
244124,12,35151,2653,443,6,15-06-2017 04:51,409941,3,1,0,0,0,0,0,0,0,0,0,0,0,9.757501689,136647,140089,280026,98,409941,204970,289733,409843,98,0,0,0,0,0,0,80,40,7.31813,2.43938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,3,ADWARE_GOOLIGAN
34678,11,40367,231,443,6,30-06-2017 02:34,22369,1,1,0,0,0,0,0,0,0,0,0,0,0,89.40945058,22369,0,22369,22369,0,0,0,0,0,0,0,0,0,0,0,32,32,44.7047,44.7047,0,0,0,0,0,0,0,0,1,0,1,0,0,0,32,1,0,1,0,3134,72,0,32,0,0,0,0,0,0,0,0,38,SMSMALWARE_FAKENOTIFY
219454,1085,80,24,47988,6,28-06-2017 11:38,24542,1,1,0,0,0,0,0,0,0,0,0,0,0,81.49295086,24542,0,24542,24542,0,0,0,0,0,0,0,0,0,0,0,32,32,40.7465,40.7465,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,332,1369,0,32,0,0,0,0,0,0,0,0,35,SMSMALWARE_BIIGE
255148,12,51640,2894,80,6,28-06-2017 09:47,3248280,3,0,0,0,0,0,0,0,0,0,0,0,0,0.923565702,1624140,2237540,3206320,41957,3248280,1624140,2237540,3206320,41957,0,0,0,0,0,0,96,0,0.923566,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,3,0,0,0,302,-1,0,32,0,0,0,0,0,0,0,0,27,SCAREWARE_FAKEAPP
166639,13,48971,7554,80,6,17-07-2017 03:23,65061800,4,4,857,287,857,0,214.25,428.5,287,0,71.75,143.5,17.5833,0.122959973,9294550,24559200,64989500,2430,72346,24115.3,19788.6,42673,3291,65037900,21679300,37512300,64994700,13249,0,136,136,0.06148,0.06148,0,857,127.111,289.698742,83925.4,0,0,1,0,0,1,143,214.25,71.75,136,4,857,4,287,65535,4,1,32,0,0,0,0,0,0,0,0,41,SMSMALWARE_NANDROBOX
152596,13,36201,809,80,6,26-06-2017 02:12,257657,1,1,0,0,0,0,0,0,0,0,0,0,0,7.762257575,257657,0,257657,257657,0,0,0,0,0,0,0,0,0,0,0,20,20,3.88113,3.88113,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,1,0,1,0,1643,511,0,20,0,0,0,0,0,0,0,0,11,MALWARE
68485,12,1258,20,53,17,08-09-2017 06:40,83955,1,1,35,155,35,35,35,0,155,155,155,0,2263.12,23.82228575,83955,0,83955,83955,0,0,0,0,0,0,0,0,0,0,0,32,32,11.9111,11.9111,35,155,75,69.2820323,4800,0,0,0,0,0,1,112.5,35,155,32,1,35,1,155,-1,-1,0,32,0,0,0,0,0,0,0,0,10,BENIGN
111260,12,38727,847,8090,6,13-06-2017 12:13,65793100,4,4,279,1200,279,0,69.75,139.5,1200,0,300,600,22.4795,0.121593222,9399020,24502000,64963300,1171,829807,276602,243082,461138,1171,65465400,21821800,37396400,65002600,1417,0,136,136,0.0607966,0.0607966,0,1200,164.333,399.1854206,159349,0,0,1,0,0,1,184.875,69.75,300,136,4,279,4,1200,65535,122,1,32,0,0,0,0,0,0,0,0,4,ADWARE_KEMOGE
14235,11,13792,20,53,17,07-06-2017 01:06,31909,1,1,32,239,32,32,32,0,239,239,239,0,8492.9,62.67824125,31909,0,31909,31909,0,0,0,0,0,0,0,0,0,0,0,20,20,31.3391,31.3391,32,239,101,119.5115057,14283,0,0,0,0,0,1,151.5,32,239,20,1,32,1,239,-1,-1,0,20,0,0,0,0,0,0,0,0,10,BENIGN
97192,12,47665,231,443,6,15-06-2017 10:44,28428,1,1,0,0,0,0,0,0,0,0,0,0,0,70.35317293,28428,0,28428,28428,0,0,0,0,0,0,0,0,0,0,0,32,32,35.1766,35.1766,0,0,0,0,0,0,0,0,1,0,1,0,0,0,32,1,0,1,0,5758,61,0,32,0,0,0,0,0,0,0,0,9,ADWARE_YOUMI
153631,13,35789,879,443,6,29-06-2017 09:04,26921400,2,0,0,0,0,0,0,0,0,0,0,0,0,0.074290358,26921400,0,26921400,26921394,26921400,26921400,0,26921400,26921400,0,0,0,0,0,0,40,0,0.0742904,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,29,SCAREWARE_FAKEAV
139013,12,53896,7238,443,6,15-06-2017 01:59,99072900,44,80,4965,96433,1448,0,112.841,271.111,1448,0,1205.41,463.91,1023.47,1.251603289,805471,8189890,90739600,5,8333300,193798,810410,4891270,8,99039000,1253660,10215600,90742600,5,0,1416,2568,0.444117,0.807486,0,1448,811.184,664.2465582,441223,0,0,1,0,0,1,817.726,112.841,1205.41,1416,44,4965,80,96433,65535,118,10,32,8333300,0,8333300,8333300,90739600,0,90739600,90739600,5,ADWARE_KOODOUS
176342,13,37289,1285,443,6,23-06-2017 11:40,3519990,103,120,3331,150149,325,0,32.3398,57.0415,1448,0,1251.24,447.448,43602.4,63.35241671,15855.8,114962,1162600,1,3519990,34509.7,169530,1162600,3,3483940,29276.8,162490,1201100,1,0,3304,3848,29.2614,34.091,0,1448,685.179,692.6133808,479713,0,0,1,0,0,1,688.251,32.3398,1251.24,3304,103,3331,120,150149,65535,68,31,32,0,0,0,0,0,0,0,0,26,SCAREWARE_AVPASS
146871,129,80,24,41745,6,07-08-2017 07:35,70588,2,1,0,0,0,0,0,0,0,0,0,0,0,42.50014167,35294,46695.9,68313,2275,70588,70588,0,70588,70588,0,0,0,0,0,0,40,20,28.3334,14.1667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,2,0,1,0,29,1369,0,20,0,0,0,0,0,0,0,0,10,BENIGN
39230,11,37327,595,443,6,17-06-2017 06:11,25627100,2,0,0,0,0,0,0,0,0,0,0,0,0,0.078042339,25627100,0,25627100,25627115,25627100,25627100,0,25627100,25627100,0,0,0,0,0,0,40,0,0.0780423,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,10,BENIGN
284182,13,51297,3465,80,6,29-06-2017 10:15,257657,1,1,0,0,0,0,0,0,0,0,0,0,0,7.762257575,257657,0,257657,257657,0,0,0,0,0,0,0,0,0,0,0,20,20,3.88113,3.88113,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,1,0,1,0,1386,136,0,20,0,0,0,0,0,0,0,0,29,SCAREWARE_FAKEAV
26681,11,53747,20,53,17,16-06-2017 04:39,1548440,1,1,30,185,30,30,30,0,185,185,185,0,138.85,1.29162337,1548440,0,1548440,1548439,0,0,0,0,0,0,0,0,0,0,0,40,20,0.645812,0.645812,30,185,81.6667,89.48929172,8008.33,0,0,0,0,0,1,122.5,30,185,40,1,30,1,185,-1,-1,0,40,0,0,0,0,0,0,0,0,2,ADWARE_FEIWO
49870,11,51029,3739,443,6,31-08-2017 01:53,23330,1,2,0,23,0,0,0,0,23,0,11.5,16.2635,985.855,128.5897985,11665,16489.7,23325,5,0,0,0,0,0,5,5,0,5,5,0,32,64,42.8633,85.7265,0,23,5.75,11.5,132.25,0,0,0,1,1,2,7.66667,0,11.5,32,1,0,2,23,2003,2749,0,32,0,0,0,0,0,0,0,0,19,RANSOMWARE_SIMPLOCKER
98351,12,37951,280,80,6,26-06-2017 02:46,443857,2,0,832,0,416,416,416,0,0,0,0,0,1874.48,4.505955747,443857,0,443857,443857,443857,443857,0,443857,443857,0,0,0,0,0,1,40,0,4.50596,0,416,416,416,0,0,0,1,0,1,1,0,624,416,0,40,2,832,0,0,1386,-1,1,20,0,0,0,0,0,0,0,0,23,SCAREWARE_ANDROIDDEFENDER
33437,11,47694,150,443,6,07-06-2017 12:38,3313,3,0,0,0,0,0,0,0,0,0,0,0,0,905.5236945,1656.5,2035.76,3096,217,3313,1656.5,2035.76,3096,217,0,0,0,0,0,0,60,0,905.524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,3,0,0,0,4198,-1,0,20,0,0,0,0,0,0,0,0,10,BENIGN
207027,12,45988,2053,443,6,20-06-2017 02:53,211467,8,8,1044,865,517,0,130.5,229.02,452,0,108.125,165.735,9027.41,75.66192361,14097.8,17882.7,63001,18,211467,30209.6,25396.6,70987,455,151967,21709.6,24623.6,67456,18,0,264,264,37.831,37.831,0,517,112.294,189.5437828,35926.8,0,0,1,0,0,1,119.312,130.5,108.125,264,8,1044,8,865,65535,349,3,32,0,0,0,0,0,0,0,0,10,BENIGN
217762,11,35775,2167,80,6,15-06-2017 09:18,73006,2,0,0,0,0,0,0,0,0,0,0,0,0,27.39500863,73006,0,73006,73006,73006,73006,0,73006,73006,0,0,0,0,0,0,64,0,27.395,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,2,0,0,0,344,-1,0,32,0,0,0,0,0,0,0,0,2,ADWARE_FEIWO
470,13,11561,20,53,17,26-06-2017 11:30,646842,1,1,29,71,29,29,29,0,71,71,71,0,154.597,3.091945174,646842,0,646842,646842,0,0,0,0,0,0,0,0,0,0,0,32,32,1.54597,1.54597,29,71,43,24.24871131,588,0,0,0,0,0,1,64.5,29,71,32,1,29,1,71,-1,-1,0,32,0,0,0,0,0,0,0,0,26,SCAREWARE_AVPASS
71095,12,1857,20,53,17,15-06-2017 06:24,1355,1,1,36,36,36,36,36,0,36,36,36,0,53136.5,1476.01476,1355,0,1355,1355,0,0,0,0,0,0,0,0,0,0,0,20,20,738.007,738.007,36,36,36,0,0,0,0,0,0,0,1,54,36,36,20,1,36,1,36,-1,-1,0,20,0,0,0,0,0,0,0,0,3,ADWARE_GOOLIGAN
107197,12,40975,756,443,6,23-06-2017 11:51,11857000,10,9,337,3646,211,0,33.7,73.8167,1340,0,405.111,570.291,335.921,1.602434081,658720,2525820,10771900,6,11857000,1317440,3547170,10771900,561,826872,103359,130636,303495,6,0,232,204,0.843386,0.759048,0,1340,199.15,419.6537765,176109,0,0,1,0,0,0,209.632,33.7,405.111,232,10,337,9,3646,65535,4380,2,20,1085060,0,1085060,1085060,10771900,0,10771900,10771900,10,BENIGN
19110,11,29510,20,53,17,14-06-2017 04:39,31331,1,1,37,157,37,37,37,0,157,157,157,0,6191.95,63.83454087,31331,0,31331,31331,0,0,0,0,0,0,0,0,0,0,0,20,20,31.9173,31.9173,37,157,77,69.2820323,4800,0,0,0,0,0,1,115.5,37,157,20,1,37,1,157,-1,-1,0,20,0,0,0,0,0,0,0,0,7,ADWARE_SELFMITE
39963,11,60990,680,80,6,14-06-2017 12:39,41101,2,0,0,0,0,0,0,0,0,0,0,0,0,48.66061653,41101,0,41101,41101,41101,41101,0,41101,41101,0,0,0,0,0,0,40,0,48.6606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,1,ADWARE_EWIND
268679,13,55566,3110,80,6,30-06-2017 12:55,59715200,23,45,465,58925,465,0,20.2174,96.9592,1448,0,1309.44,415.379,994.554,1.138738221,891272,7207490,59005400,3,709834,32265.2,81105.2,235656,5,59488200,1352000,8895430,59015700,3,0,744,1448,0.385161,0.753577,0,1448,860.725,705.5300653,497773,0,0,1,0,0,1,873.382,20.2174,1309.44,744,23,465,45,58925,65535,122,1,32,0,0,0,0,0,0,0,0,36,SMSMALWARE_FAKEINST
182109,12,56037,1879,443,6,14-06-2017 12:31,568503,3,0,0,0,0,0,0,0,0,0,0,0,0,5.277017008,284252,253334,463386,105117,568503,284252,253334,463386,105117,0,0,0,0,0,0,96,0,5.27702,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,3,0,0,0,370,-1,0,32,0,0,0,0,0,0,0,0,6,ADWARE_MOBIDASH
161808,13,55928,6369,80,6,23-06-2017 01:21,127728,36,58,372,80620,372,0,10.3333,62,1448,0,1390,272.007,634097,735.9388701,1373.42,4600.23,29943,0,127728,3649.37,8926.3,41341,5,92876,1629.4,5725.14,35865,5,0,1160,1864,281.849,454.09,0,1448,852.547,709.869538,503915,0,0,1,0,0,1,861.617,10.3333,1390,1160,36,372,58,80620,65535,118,1,32,0,0,0,0,0,0,0,0,26,SCAREWARE_AVPASS
277811,1597,443,22,41809,6,28-06-2017 12:54,260540,2,1,0,0,0,0,0,0,0,0,0,0,0,11.51454671,130270,167183,248486,12054,260540,260540,0,260540,260540,0,0,0,0,0,0,64,32,7.67636,3.83818,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,2,0,1,0,378,1727,0,32,0,0,0,0,0,0,0,0,30,SCAREWARE_FAKEJOBOFFER
226577,11,33452,2437,80,6,18-06-2017 04:27,16532900,4,4,422,479,422,0,105.5,211,479,0,119.75,239.5,54.4974,0.483883504,2361840,6014640,15999200,40,533716,177905,154430,277861,40,16279200,5426420,9158310,16000300,761,0,100,92,0.241942,0.241942,0,479,100.111,199.1622733,39665.6,0,0,1,0,0,1,112.625,105.5,119.75,100,4,422,4,479,65535,30,1,20,0,0,0,0,0,0,0,0,10,BENIGN
127295,12,51630,5220,443,6,26-06-2017 11:31,497429,9,7,1719,3661,1308,0,191,427.769,1448,0,523,652.32,10815.6,32.16539446,33161.9,45909.3,108784,2,497429,62178.6,57253,120813,1194,382592,63765.3,69830.6,145060,2,0,296,232,18.093,14.0724,0,1448,316.471,533.7040516,284840,0,0,1,0,0,0,336.25,191,523,296,9,1719,7,3661,65535,129,4,32,0,0,0,0,0,0,0,0,23,SCAREWARE_ANDROIDDEFENDER
212318,11,39019,2124,80,6,16-06-2017 06:44,10616100,3,1,0,0,0,0,0,0,0,0,0,0,0,0.376785528,3538710,6094070,10575500,3675,10616100,5308060,7449290,10575500,40616,0,0,0,0,0,0,104,40,0.282589,0.0941964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104,3,0,1,0,65535,42408,0,32,0,0,0,0,0,0,0,0,10,BENIGN
129819,12,48809,6225,443,6,24-08-2017 09:27,4138880,3,0,0,0,0,0,0,0,0,0,0,0,0,0.724834472,2069440,2873910,4101600,37276,4138880,2069440,2873910,4101600,37276,0,0,0,0,0,0,60,0,0.724834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,3,0,0,0,1643,-1,0,20,0,0,0,0,0,0,0,0,14,RANSOMWARE_KOLER
106636,12,46090,713,80,6,31-08-2017 01:17,17374000,3,1,0,0,0,0,0,0,0,0,0,0,0,0.230228641,5791340,9743570,17040700,2295,17374000,8687020,11813800,17040700,333381,0,0,0,0,0,0,80,32,0.172671,0.0575572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,17,RANSOMWARE_PORNDROID
144099,26,443,24,52717,6,23-06-2017 04:44,5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,40,0,400000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,2,0,0,0,812,-1,0,20,0,0,0,0,0,0,0,0,22,SCAREWARE
180756,12,36346,1534,80,6,26-06-2017 10:44,16838300,2,0,0,0,0,0,0,0,0,0,0,0,0,0.118777168,16838300,0,16838300,16838253,16838300,16838300,0,16838300,16838300,0,0,0,0,0,0,64,0,0.118777,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,23,SCAREWARE_ANDROIDDEFENDER
149715,13,38880,680,443,6,28-06-2017 12:16,21189700,2,0,0,0,0,0,0,0,0,0,0,0,0,0.094385328,21189700,0,21189700,21189734,21189700,21189700,0,21189700,21189700,0,0,0,0,0,0,40,0,0.0943853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,35,SMSMALWARE_BIIGE
69162,12,14190,20,53,17,13-06-2017 04:50,1483,1,1,36,36,36,36,36,0,36,36,36,0,48550.2,1348.617667,1483,0,1483,1483,0,0,0,0,0,0,0,0,0,0,0,40,40,674.309,674.309,36,36,36,0,0,0,0,0,0,0,1,54,36,36,40,1,36,1,36,-1,-1,0,40,0,0,0,0,0,0,0,0,4,ADWARE_KEMOGE
208092,11,39328,2069,443,17,15-06-2017 11:59,182630,7,8,3359,4809,1350,38,479.857,617.847,1350,30,601.125,652.223,44724.3,82.13327493,13045,12559.1,32659,1,182298,30383,27420.2,70820,3,159417,22773.9,26822.3,74186,1,0,224,272,38.3289,43.8044,30,1350,594.875,628.8246046,395420,0,0,0,0,0,1,634.533,479.857,601.125,224,7,3359,8,4809,-1,-1,6,32,0,0,0,0,0,0,0,0,2,ADWARE_FEIWO
101550,12,58561,432,443,6,29-06-2017 11:09,12941100,3,1,0,0,0,0,0,0,0,0,0,0,0,0.309092449,4313700,7147110,12565100,58082,12941100,6470560,8619010,12565100,375995,0,0,0,0,0,0,80,40,0.231819,0.0772731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,3,0,1,0,65535,11520,0,20,0,0,0,0,0,0,0,0,30,SCAREWARE_FAKEJOBOFFER
162469,13,52349,6896,80,6,23-06-2017 03:12,668954,2,0,0,0,0,0,0,0,0,0,0,0,0,2.989742195,668954,0,668954,668954,668954,668954,0,668954,668954,0,0,0,0,0,0,40,0,2.98974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,2,0,0,0,1396,-1,0,20,0,0,0,0,0,0,0,0,10,BENIGN
19347,11,30240,20,53,17,23-06-2017 09:39,1212,1,1,34,139,34,34,34,0,139,139,139,0,142739,1650.165017,1212,0,1212,1212,0,0,0,0,0,0,0,0,0,0,0,20,20,825.083,825.083,34,139,69,60.62177826,3675,0,0,0,0,0,1,103.5,34,139,20,1,34,1,139,-1,-1,0,20,0,0,0,0,0,0,0,0,25,SCAREWARE_AVFORANDROID
53723,11,42318,4288,443,6,08-04-2017 10:21,190018,6,7,1079,201,537,0,179.833,260.004,137,0,28.7143,50.079,6736.2,68.41457125,15834.8,32280.3,113849,4,53961,10792.2,12441.6,24649,562,167575,27929.2,44064.9,113849,4,0,200,232,31.576,36.8386,0,537,91.4286,183.1017852,33526.3,0,0,1,0,0,1,98.4615,179.833,28.7143,200,6,1079,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,10,BENIGN
229768,12,60723,2514,80,6,07-11-2017 01:22,10536100,4,4,995,236,995,0,248.75,497.5,236,0,59,118,116.836,0.759293948,1505160,3743640,9990250,48,545857,181952,157283,273758,341,10266600,3422210,5698020,9999910,48,0,100,92,0.379647,0.379647,0,995,136.778,331.162263,109668,0,0,1,0,0,1,153.875,248.75,59,100,4,995,4,236,65535,62,1,20,0,0,0,0,0,0,0,0,42,SMSMALWARE_PLANKTON
196854,11,44268,1987,443,6,07-11-2017 12:15,16944,1,1,0,0,0,0,0,0,0,0,0,0,0,118.0358829,16944,0,16944,16944,0,0,0,0,0,0,0,0,0,0,0,32,32,59.0179,59.0179,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,1635,361,0,32,0,0,0,0,0,0,0,0,37,SMSMALWARE_FAKEMART
232894,13,36408,2516,80,6,23-06-2017 04:11,258297,1,1,0,0,0,0,0,0,0,0,0,0,0,7.743024503,258297,0,258297,258297,0,0,0,0,0,0,0,0,0,0,0,20,20,3.87151,3.87151,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,1,0,1,0,1386,137,0,20,0,0,0,0,0,0,0,0,26,SCAREWARE_AVPASS
278040,11,47923,3298,443,17,16-06-2017 12:48,372649,9,10,2140,2978,1350,38,237.778,434.658,1350,30,297.8,419.032,13734.1,50.98631688,20702.7,23741.2,62816,13,309833,38729.1,49714.8,123959,19,325935,36215,35050,103809,13,0,304,320,24.1514,26.8349,30,1350,323.4,471.177182,222008,0,0,0,0,0,1,340.421,237.778,297.8,304,9,2140,10,2978,-1,-1,8,32,0,0,0,0,0,0,0,0,2,ADWARE_FEIWO
291354,3536,0,7585,0,0,16-06-2017 01:37,116733000,6,0,0,0,0,0,0,0,0,0,0,0,0,0.051399323,23346600,1501860,24781500,21295282,116733000,23346600,1501860,24781500,21295300,0,0,0,0,0,0,0,0,0.0513993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,0,0,0,0,0,0,23346600,1501860,24781500,21295300,3,ADWARE_GOOLIGAN
261928,1486,80,22,40341,6,30-06-2017 09:41,76,2,0,106,0,106,0,53,74.9533,0,0,0,0,1394740,26315.78947,76,0,76,76,76,76,0,76,76,0,0,0,0,0,0,40,0,26315.8,0,0,106,35.3333,61.19912853,3745.33,0,0,0,1,0,0,53,53,0,40,2,106,0,0,115,-1,1,20,0,0,0,0,0,0,0,0,34,SMSMALWARE_BEANBOT
